TRAIN
TRAIN
Accuracy of Beta: 0.5586638830897703
Accuracy of Helix: 0.5750066613375966
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7053265883053117
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6210819596006502
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5995872033023736
TRAIN
Accuracy of Beta: 0.5590814196242171
Accuracy of Helix: 0.5750066613375966
Accuracy of Coil: 0.8212229229503701
Overall accuracy: 0.7057729504538015
TUNE
Accuracy of Beta: 0.4032258064516129
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6215463199442768
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5995872033023736
TRAIN
Accuracy of Beta: 0.5586638830897703
Accuracy of Helix: 0.5760724753530508
Accuracy of Coil: 0.8214971209213052
Overall accuracy: 0.7061449189108764
TUNE
Accuracy of Beta: 0.40412186379928317
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.62177850011609
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5995872033023736
TRAIN
Accuracy of Beta: 0.5594989561586639
Accuracy of Helix: 0.5760724753530508
Accuracy of Coil: 0.8214971209213052
Overall accuracy: 0.7062937062937062
TUNE
Accuracy of Beta: 0.40412186379928317
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6215463199442768
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.599329205366357
TRAIN
Accuracy of Beta: 0.5599164926931106
Accuracy of Helix: 0.5763389288569145
Accuracy of Coil: 0.8213600219358377
Overall accuracy: 0.7063680999851213
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.62177850011609
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.42094240837696334
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5998452012383901
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5768718358646416
Accuracy of Coil: 0.8212229229503701
Overall accuracy: 0.7065168873679512
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.6227072208033434
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.42094240837696334
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5998452012383901
TRAIN
Accuracy of Beta: 0.5599164926931106
Accuracy of Helix: 0.5771382893685052
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.7067400684421961
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.46226415094339623
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.6227072208033434
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.42094240837696334
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5998452012383901
TRAIN
Accuracy of Beta: 0.5599164926931106
Accuracy of Helix: 0.5774047428723688
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.7068144621336111
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.6222428604597168
TEST
Accuracy of Beta: 0.39060710194730813
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5995872033023736
TRAIN
Accuracy of Beta: 0.5594989561586639
Accuracy of Helix: 0.5776711963762323
Accuracy of Coil: 0.8217713188922402
Overall accuracy: 0.706888855825026
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7734375
Overall accuracy: 0.5998452012383901
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5776711963762323
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.706963249516441
TUNE
Accuracy of Beta: 0.40591397849462363
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.4198952879581152
Accuracy of Coil: 0.7734375
Overall accuracy: 0.5998452012383901
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5776711963762323
Accuracy of Coil: 0.8220455168631752
Overall accuracy: 0.7071864305906859
TUNE
Accuracy of Beta: 0.40591397849462363
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.418848167539267
Accuracy of Coil: 0.77294921875
Overall accuracy: 0.599329205366357
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5782041033839594
Accuracy of Coil: 0.8220455168631752
Overall accuracy: 0.7073352179735158
TUNE
Accuracy of Beta: 0.40591397849462363
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5782041033839594
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.40591397849462363
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38831615120274915
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5603340292275574
Accuracy of Helix: 0.5782041033839594
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4068100358422939
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.6229394009751568
TEST
Accuracy of Beta: 0.38831615120274915
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5611691022964509
Accuracy of Helix: 0.5774047428723688
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7073352179735158
TUNE
Accuracy of Beta: 0.4068100358422939
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.6229394009751568
TEST
Accuracy of Beta: 0.38831615120274915
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5774047428723688
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4068100358422939
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.6229394009751568
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.771484375
Overall accuracy: 0.5975232198142415
TRAIN
Accuracy of Beta: 0.5620041753653444
Accuracy of Helix: 0.5774047428723688
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7074840053563458
TUNE
Accuracy of Beta: 0.4068100358422939
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7709269089424254
Overall accuracy: 0.62317158114697
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.771484375
Overall accuracy: 0.5975232198142415
TRAIN
Accuracy of Beta: 0.5620041753653444
Accuracy of Helix: 0.5774047428723688
Accuracy of Coil: 0.8227310117905128
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7705185790118416
Overall accuracy: 0.62247504063153
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.5975232198142415
TRAIN
Accuracy of Beta: 0.5620041753653444
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8224568138195777
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.6222428604597168
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4178010471204188
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.5977812177502579
TRAIN
Accuracy of Beta: 0.5620041753653444
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8224568138195777
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.4050179211469534
Accuracy of Helix: 0.4609164420485175
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6220106802879034
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.5977812177502579
TRAIN
Accuracy of Beta: 0.5624217118997912
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8223197148341103
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.40412186379928317
Accuracy of Helix: 0.45956873315363883
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6215463199442768
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.5975232198142415
TRAIN
Accuracy of Beta: 0.5624217118997912
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40412186379928317
Accuracy of Helix: 0.45956873315363883
Accuracy of Coil: 0.7701102490812577
Overall accuracy: 0.62177850011609
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77197265625
Overall accuracy: 0.5975232198142415
TRAIN
Accuracy of Beta: 0.5620041753653444
Accuracy of Helix: 0.5782041033839594
Accuracy of Coil: 0.8221826158486427
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40412186379928317
Accuracy of Helix: 0.45956873315363883
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6215463199442768
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7724609375
Overall accuracy: 0.5977812177502579
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8219084178777077
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4032258064516129
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6210819596006502
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77294921875
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5779376498800959
Accuracy of Coil: 0.8219084178777077
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4032258064516129
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6210819596006502
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77294921875
Overall accuracy: 0.5980392156862745
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5782041033839594
Accuracy of Coil: 0.8217713188922402
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4032258064516129
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6208497794288368
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77294921875
Overall accuracy: 0.5980392156862745
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5784705568878231
Accuracy of Coil: 0.8217713188922402
Overall accuracy: 0.7074840053563458
TUNE
Accuracy of Beta: 0.40232974910394265
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6208497794288368
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77294921875
Overall accuracy: 0.5980392156862745
TRAIN
Accuracy of Beta: 0.5607515657620041
Accuracy of Helix: 0.5784705568878231
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.7072608242821009
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7697019191506738
Overall accuracy: 0.6206175992570234
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7734375
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5607515657620041
Accuracy of Helix: 0.5784705568878231
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.7072608242821009
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6203854190852102
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7734375
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5615866388308977
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8216342199067727
Overall accuracy: 0.7074840053563458
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77392578125
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5624217118997912
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8214971209213052
Overall accuracy: 0.7075583990477607
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6196888785697702
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77392578125
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5624217118997912
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8210858239649027
Overall accuracy: 0.7073352179735158
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768476929358922
Overall accuracy: 0.6192245182261434
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77392578125
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.562839248434238
Accuracy of Helix: 0.5790034638955502
Accuracy of Coil: 0.8210858239649027
Overall accuracy: 0.7074840053563458
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6194566983979568
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77392578125
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5632567849686848
Accuracy of Helix: 0.5790034638955502
Accuracy of Coil: 0.8210858239649027
Overall accuracy: 0.7075583990477607
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6194566983979568
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77392578125
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5636743215031316
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8210858239649027
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6194566983979568
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5640918580375783
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8209487249794352
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768068599428338
Overall accuracy: 0.6189923380543302
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.5990712074303406
TRAIN
Accuracy of Beta: 0.5645093945720251
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8214971209213052
Overall accuracy: 0.7079303675048356
TUNE
Accuracy of Beta: 0.3996415770609319
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768068599428338
Overall accuracy: 0.6187601578825168
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5645093945720251
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8214971209213052
Overall accuracy: 0.7079303675048356
TUNE
Accuracy of Beta: 0.3996415770609319
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768476929358922
Overall accuracy: 0.6189923380543302
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.775390625
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5645093945720251
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8212229229503701
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.3996415770609319
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768476929358922
Overall accuracy: 0.6189923380543302
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5649269311064719
Accuracy of Helix: 0.5787370103916867
Accuracy of Coil: 0.8210858239649027
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4555256064690027
Accuracy of Coil: 0.768476929358922
Overall accuracy: 0.6194566983979568
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5653444676409186
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8209487249794352
Overall accuracy: 0.7079303675048356
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5657620041753654
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8209487249794352
Overall accuracy: 0.7080047611962506
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5657620041753654
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8206745270085002
Overall accuracy: 0.7078559738134206
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.599329205366357
TRAIN
Accuracy of Beta: 0.5653444676409186
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.599329205366357
TRAIN
Accuracy of Beta: 0.5661795407098121
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8206745270085002
Overall accuracy: 0.7079303675048356
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38602520045819017
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.5990712074303406
TRAIN
Accuracy of Beta: 0.5665970772442589
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7079303675048356
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4568733153638814
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4167539267015707
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.599329205366357
TRAIN
Accuracy of Beta: 0.5670146137787057
Accuracy of Helix: 0.5795363709032774
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7080791548876655
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38831615120274915
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.5990712074303406
TRAIN
Accuracy of Beta: 0.5670146137787057
Accuracy of Helix: 0.5800692779110045
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7082279422704955
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38831615120274915
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.5990712074303406
TRAIN
Accuracy of Beta: 0.5670146137787057
Accuracy of Helix: 0.5800692779110045
Accuracy of Coil: 0.8204003290375651
Overall accuracy: 0.7081535485790805
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.4157068062827225
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5670146137787057
Accuracy of Helix: 0.5798028244071409
Accuracy of Coil: 0.8204003290375651
Overall accuracy: 0.7080791548876655
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41465968586387436
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5670146137787057
Accuracy of Helix: 0.5798028244071409
Accuracy of Coil: 0.8202632300520977
Overall accuracy: 0.7080047611962506
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41361256544502617
Accuracy of Coil: 0.7744140625
Overall accuracy: 0.598297213622291
TRAIN
Accuracy of Beta: 0.5649269311064719
Accuracy of Helix: 0.5800692779110045
Accuracy of Coil: 0.8205374280230326
Overall accuracy: 0.7078559738134206
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41256544502617803
Accuracy of Coil: 0.775390625
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5649269311064719
Accuracy of Helix: 0.5798028244071409
Accuracy of Coil: 0.8204003290375651
Overall accuracy: 0.7077071864305907
TUNE
Accuracy of Beta: 0.40053763440860213
Accuracy of Helix: 0.45956873315363883
Accuracy of Coil: 0.768476929358922
Overall accuracy: 0.6199210587415834
TEST
Accuracy of Beta: 0.38717067583046966
Accuracy of Helix: 0.41256544502617803
Accuracy of Coil: 0.775390625
Overall accuracy: 0.5985552115583075
TRAIN
Accuracy of Beta: 0.5653444676409186
Accuracy of Helix: 0.5800692779110045
Accuracy of Coil: 0.8202632300520977
Overall accuracy: 0.7077815801220056
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7688852592895059
Overall accuracy: 0.6201532389133968
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.41256544502617803
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5653444676409186
Accuracy of Helix: 0.5798028244071409
Accuracy of Coil: 0.819851933095695
Overall accuracy: 0.7074840053563458
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6203854190852102
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.41256544502617803
Accuracy of Coil: 0.77490234375
Overall accuracy: 0.598813209494324
TRAIN
Accuracy of Beta: 0.5649269311064719
Accuracy of Helix: 0.5798028244071409
Accuracy of Coil: 0.819851933095695
Overall accuracy: 0.7074096116649308
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.4582210242587601
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6203854190852102
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.41256544502617803
Accuracy of Coil: 0.775390625
Overall accuracy: 0.5990712074303406
TRAIN
Accuracy of Beta: 0.5649269311064719
Accuracy of Helix: 0.5792699173994138
Accuracy of Coil: 0.819851933095695
Overall accuracy: 0.7072608242821009
TUNE
Accuracy of Beta: 0.4014336917562724
Accuracy of Helix: 0.45956873315363883
Accuracy of Coil: 0.7692935892200898
Overall accuracy: 0.6206175992570234
TEST
Accuracy of Beta: 0.38946162657502864
Accuracy of Helix: 0.41256544502617803
